id,sequence,label,date,quarter,year,speaker,title,text,mystery indicator,VADER sentiment
AMZN-2018-Q3-2018-10-25,5,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","Hello, and welcome to our Q3 2018 financial results conference call. Joining us today to answer your questions is Brian Olsavsky, our CFO. As you listen to today's conference call, we encourage you to have our press release in front of you, which includes our financial results as well as metrics and commentary on the quarter. Please note, unless otherwise stated, all comparisons in this call will be against our results for the comparable period of 2017.",0.9109122,0.866
AMZN-2018-Q3-2018-10-25,6,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","Hello, and welcome to our Q3 2018 financial results conference call. Joining us today to answer your questions is Brian Olsavsky, our CFO. As you listen to today's conference call, we encourage you to have our press release in front of you, which includes our financial results as well as metrics and commentary on the quarter. Please note, unless otherwise stated, all comparisons in this call will be against our results for the comparable period of 2017.",0.9109122,1.0
AMZN-2018-Q3-2018-10-25,7,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","Our comments and responses to your questions reflect management's views as of today, October 25, 2018 only, and will include forward-looking statements. Actual results may differ materially. Additional information about factors that could potentially impact our financial results is included in today's press release and our filings with the SEC, including our most recent annual report on Form 10-K and subsequent filings.",0.6306479,0.0
AMZN-2018-Q3-2018-10-25,8,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","Our comments and responses to your questions reflect management's views as of today, October 25, 2018 only, and will include forward-looking statements. Actual results may differ materially. Additional information about factors that could potentially impact our financial results is included in today's press release and our filings with the SEC, including our most recent annual report on Form 10-K and subsequent filings.",0.6306479,
AMZN-2018-Q3-2018-10-25,9,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","During this call, we may discuss certain non-GAAP financial measures. In our press release, slides accompanying this webcast and our filings with the SEC, each of which is posted on our IR website, you will find additional disclosures regarding these non-GAAP measures, including reconciliations of these measures with comparable GAAP measures.",0.7039642,0.273
AMZN-2018-Q3-2018-10-25,10,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","During this call, we may discuss certain non-GAAP financial measures. In our press release, slides accompanying this webcast and our filings with the SEC, each of which is posted on our IR website, you will find additional disclosures regarding these non-GAAP measures, including reconciliations of these measures with comparable GAAP measures.",0.7039642,1.0
AMZN-2018-Q3-2018-10-25,11,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","Our guidance incorporates the order trends that we've seen to date and what we believe today to be appropriate assumptions. Our results are inherently unpredictable and maybe materially affected by many factors, including fluctuations in foreign exchange rates, changes in global economic conditions and customer spending, world events, the rate of growth of the Internet, online commerce and cloud services, and the various factors detailed in our filings with the SEC.",0.8629582,0.25
AMZN-2018-Q3-2018-10-25,12,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","Our guidance incorporates the order trends that we've seen to date and what we believe today to be appropriate assumptions. Our results are inherently unpredictable and maybe materially affected by many factors, including fluctuations in foreign exchange rates, changes in global economic conditions and customer spending, world events, the rate of growth of the Internet, online commerce and cloud services, and the various factors detailed in our filings with the SEC.",0.8629582,0.241
AMZN-2018-Q3-2018-10-25,13,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","Our guidance also assumes, among other things, that we don't conclude any additional business acquisitions, investments, restructurings or legal settlements. It's not possible to accurately predict demand for our goods and services, and therefore, our actual results could differ materially from our guidance.",0.2493606,0.0
AMZN-2018-Q3-2018-10-25,14,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","Our guidance also assumes, among other things, that we don't conclude any additional business acquisitions, investments, restructurings or legal settlements. It's not possible to accurately predict demand for our goods and services, and therefore, our actual results could differ materially from our guidance.",0.2493606,
AMZN-2018-Q3-2018-10-25,15,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","With that, we'll move to Q&A. Operator, please remind our listeners how to initiate a question.",0.0309037,0.318
AMZN-2018-Q3-2018-10-25,16,Remarks,2018-10-25,3,2018,David Fildes,"Director, Investor Relations","With that, we'll move to Q&A. Operator, please remind our listeners how to initiate a question.",0.0309037,1.0
AMZN-2018-Q3-2018-10-25,19,Question,2018-10-25,3,2018,Justin Post,Bank of America / Merrill Lynch,"Great. Thank you for taking my question. I guess the big one is the deceleration in unit growth or online stores, which are probably related to that. I know it's a tough 3Q comp, but could you comment a little bit about that? And then kind of what initiatives could be most interesting to maybe reaccelerate that over the next couple of years? What categories? Thank you.",0.0206813,0.912
AMZN-2018-Q3-2018-10-25,20,Question,2018-10-25,3,2018,Justin Post,Bank of America / Merrill Lynch,"Great. Thank you for taking my question. I guess the big one is the deceleration in unit growth or online stores, which are probably related to that. I know it's a tough 3Q comp, but could you comment a little bit about that? And then kind of what initiatives could be most interesting to maybe reaccelerate that over the next couple of years? What categories? Thank you.",0.0206813,0.838
AMZN-2018-Q3-2018-10-25,21,Answer,2018-10-25,3,2018,Brian T. Olsavsky,Chief Financial Officer & Senior Vice President,"Thank you, Justin. Yeah, let me just remind you a couple of things from last year. We had two reactions on our Super Saver Shipping threshold in the first half of the year between February and May. That did spur a lot of unit growth in the second and third quarter. We also have issue with digital content, not an issue, but the fact that digital content is moving to subscriptions, Amazon Music Unlimited and Kindle Unlimited in particular. It's been really popular.",0.4333996,0.895
AMZN-2018-Q3-2018-10-25,22,Answer,2018-10-25,3,2018,Brian T. Olsavsky,Chief Financial Officer & Senior Vice President,"Thank you, Justin. Yeah, let me just remind you a couple of things from last year. We had two reactions on our Super Saver Shipping threshold in the first half of the year between February and May. That did spur a lot of unit growth in the second and third quarter. We also have issue with digital content, not an issue, but the fact that digital content is moving to subscriptions, Amazon Music Unlimited and Kindle Unlimited in particular. It's been really popular.",0.4333996,1.0
