id,sequence,label,date,quarter,year,speaker,title,text,mystery indicator,VADER sentiment
BMY-2018-Q4-2019-01-24,2,Remarks,2019-01-24,4,2018,John E. Elicker,EVP-Corporate Affairs & Investor Relations,"Thank you Greg , and good morning, everyone. And thanks for joining the call today. We do have a lot to discuss including the quarter, our full year results, 2019 outlook as well as some additional perspectives on our announced acquisition of Celgene. We will be using a slide deck today, so we did email it to you about 15 minutes ago. The slides are also available on our website.",0.2639026,0.856
BMY-2018-Q4-2019-01-24,4,Remarks,2019-01-24,4,2018,Giovanni Caforio,Chairman & Chief Executive Officer,"Thank you John and good morning everyone. I am proud to speak to you today about excellent results in 2018 and the exciting outlook for the company in 2019 and beyond. As John said, let's start on slide four. Today, we will cover our 2018 financial results, the planned Celgene acquisition and how we are thinking about this in terms of the financials of the acquisition and the value we are creating for shareholders.",1.1232604,0.958
BMY-2018-Q4-2019-01-24,5,Remarks,2019-01-24,4,2018,Giovanni Caforio,Chairman & Chief Executive Officer,"Before we start, I'd like to address today's announcement on our FDA application for Checkmate-227 in high TMB non-small cell lung cancer patients. As you saw in our press release, we have decided to voluntarily withdraw the application. This is because following recent discussions with the FDA, we believe it is important to further characterise the interaction between the two biomarkers of TMB and PD-L1 in these patients in order to understand their relevance to overall survival in this setting. To do this, we will need data from Part 1A of CheckMate-227 that will not be available during the review period for this application.",0.9612326,-0.273
BMY-2018-Q4-2019-01-24,6,Remarks,2019-01-24,4,2018,Giovanni Caforio,Chairman & Chief Executive Officer,I would like to emphasize that we continue to believe that TMB is scientifically important and we look forward to continuing to advance our research in this area.,0.5,0.511
BMY-2018-Q4-2019-01-24,7,Remarks,2019-01-24,4,2018,Giovanni Caforio,Chairman & Chief Executive Officer,"Turning now to slide five and our 2018 results. I could not be prouder of our very strong performance for the quarter, which wraps up a very good year for the company. This was driven by excellent commercial execution on our priority brands and disciplined expense management that has driven improvement in our operating margin.",0.564281,0.897
BMY-2018-Q4-2019-01-24,8,Remarks,2019-01-24,4,2018,Giovanni Caforio,Chairman & Chief Executive Officer,"Commercial execution was strong across the portfolio with significant growth driven by our two key franchises, Opdivo and Eliquis. Our I-O franchise performed well throughout the year in highly competitive markets, and we have consistently demonstrated very strong launch capabilities.",0.5397614,0.92
BMY-2018-Q4-2019-01-24,9,Remarks,2019-01-24,4,2018,Giovanni Caforio,Chairman & Chief Executive Officer,"During 2018, we saw very significant growth coming from Adjuvant melanoma and First-Line RCC in the U.S. And we are now working through the launch process in Europe having received approval for First-Line RCC in that market. Charlie will talk more about Opdivo a little later, and I will tell you that based on this strong momentum in the 18 business we expect to see growth for Opdivo in the U.S. and internationally in 2019.",1.3595096,0.93
BMY-2018-Q4-2019-01-24,10,Remarks,2019-01-24,4,2018,Giovanni Caforio,Chairman & Chief Executive Officer,"Turning to Eliquis, we continue to see robust trends with Eliquis as the established number one NOAC globally and the number one OAC in the U.S. As I've said before, we see considerable room for the market to expand with continued increased adoption based on the superior profile in atrial fibrillation that has made it a leader to date. Eliquis will continue to be a strong growth franchise for our company in 2019.",0.4102054,0.941
BMY-2018-Q4-2019-01-24,11,Remarks,2019-01-24,4,2018,Giovanni Caforio,Chairman & Chief Executive Officer,"In addition to strong commercial performance, we have exercised disciplined expense management across our P&L, supporting significant earnings per share growth of 32%. Our focus on prioritizing investment in the most important opportunities will continue as we look to the planned integration of our company with Celgene.",1.120941,0.941
BMY-2018-Q4-2019-01-24,12,Remarks,2019-01-24,4,2018,Giovanni Caforio,Chairman & Chief Executive Officer,Our 2018 results and the approach that guided them provide a solid foundation for future success. You'll see today that we have provided additional line item guidance that shows expectation of sales growth in 2019.,0.9854208,0.785
