id,sequence,label,date,quarter,year,speaker,title,text,mystery indicator,VADER sentiment
PFG-2021-Q3-2021-10-27,1,Operator,2021-10-27,3,2021,Operator,,"Good morning, and welcome to the Principal Financial Group's Third Quarter Financial Results Conference Call. There will be a question-and-answer period after the speakers have completed their prepared remarks. [Call instructions delivered by operator]",,0.778
PFG-2021-Q3-2021-10-27,2,Operator,2021-10-27,3,2021,Operator,,"I would now like to turn the conference over to John Egan, Vice President of Investor Relations.",,0.361
PFG-2021-Q3-2021-10-27,3,Remarks,2021-10-27,3,2021,John Egan,Vice President-Investor Relations,"Thank you, and good morning. Welcome to Principal Financial Group's third quarter 2021 conference call. As always, materials related to today's call are available on our website at principal.com/investor. Following the reading of the safe harbor provision, CEO, Dan Houston; and CFO, Deanna Strable, will deliver some prepared remarks, then we will open up the call for questions. Others available for the Q&A session include: Renee Schaaf, Retirement and Income Solutions; Pat Halter, Global Asset Management; and Amy Friedrich, U.S. Insurance Solutions.",0.7657948,0.937
PFG-2021-Q3-2021-10-27,4,Remarks,2021-10-27,3,2021,John Egan,Vice President-Investor Relations,"Some of the comments made during this conference call may contain forward-looking statements within the meaning of the Private Securities Litigation Reform Act. The company does not revise or update them to reflect new information, subsequent events or changes in strategy. Risks and uncertainties that could cause actual results to differ materially from those expressed or implied are discussed in the company's most recent annual report on Form 10-K filed by the company with the U.S. Securities and Exchange Commission. Additionally, some of the comments made during this conference call may refer to non-GAAP financial measures. Reconciliations of the non-GAAP financial measures to the most directly comparable U.S. GAAP financial measures may be found in our earnings release, financial supplement and slide presentation. Dan?",0.5086519,-0.226
PFG-2021-Q3-2021-10-27,5,Remarks,2021-10-27,3,2021,Daniel Joseph Houston,"Chairman, President & Chief Executive Officer","Thanks, John, and welcome to everyone on the call. This morning, I will discuss the progress we are making towards our strategic and financial targets and the key performance highlights for the third quarter. Deanna will follow with additional details of our third quarter results as well as our current capital and financial position. Last week, Principal celebrated 20 years as a public company. Our evolution from a mutual insurance company to a global financial services provider has been remarkable.",0.1516973,0.952
PFG-2021-Q3-2021-10-27,6,Remarks,2021-10-27,3,2021,Daniel Joseph Houston,"Chairman, President & Chief Executive Officer","Since our IPO in 2001, we've increased our AUM by more than eight times from $120 billion to nearly $1 trillion. And the number of customers we serve has increased nearly four times from $13 million to $49 million today. Over the last two decades, we have weathered through a global financial crisis, volatile financial markets and geopolitical conditions and the complexity of a global pandemic we've deliberately evolved our portfolio, product offering, and go-to-market approach to grow the business and meet the changing needs of our customers.",0.1736209,-0.153
PFG-2021-Q3-2021-10-27,7,Remarks,2021-10-27,3,2021,Daniel Joseph Houston,"Chairman, President & Chief Executive Officer","At the same time, we've stepped up and worked to act in a way that benefits society and the planet guided by a robust ESG strategy that's focused on reducing our carbon footprint, strengthening our communities and advancing access to financial security for more people and businesses.",0.4137199,0.904
PFG-2021-Q3-2021-10-27,8,Remarks,2021-10-27,3,2021,Daniel Joseph Houston,"Chairman, President & Chief Executive Officer","At our Investor Day in June, we shared how our long-term strategy puts the customer at the center of what we do and leans into our competitive advantages, which are differentiated and integrated solutions, our leadership position and higher growth markets and our deep and established customer reach. We emphasized how our focus on a higher growth, more capital efficient enterprise through our growth drivers, retirement in the U.S. at select emerging markets, global asset management and U.S. benefits and protection positions us to win, grow and create shareholder value today and long into the future.",0.4727723,0.981
PFG-2021-Q3-2021-10-27,9,Remarks,2021-10-27,3,2021,Daniel Joseph Houston,"Chairman, President & Chief Executive Officer","As shown on Slide 4, we are committed to achieving near-term financial targets. Excluding significant variances, we've delivered a 12% increase in earnings per share on a trailing 12-month basis, the high end of our 9% to 12% target range. And at nearly 14% we're making great progress towards reaching our targeted 15% return on equity. We're executing on our strengthened capital management strategy and on our way to return $3 billion of excess capital to shareholders by the end of 2022. With our prior announcement to exit the U.S. retail fixed annuity business and the retail segment of our U.S. life insurance business, we've see sales as of the end of the third quarter. We're actively engaged in conversations with the counterparties of transactions for the U.S. retail, fixed annuity and universal life secondary guarantee blocks. And are confident, we'll have more to share in the coming months.",0.5275813,0.979
PFG-2021-Q3-2021-10-27,10,Remarks,2021-10-27,3,2021,Daniel Joseph Houston,"Chairman, President & Chief Executive Officer","In our U.S. individual life insurance business, our focus is now solely on business market through business owner executive solutions and non-qualified deferred compensation offerings. In fact, Ibis & Associates recently ranked Principal the top life insurance provider in small case business market, in terms of both premium and case count underscoring the strength of our go-forward strategy. With this intense focus on executing on our strategy and serving our customers, we're already beginning to see benefits in the third quarter.",0.4787836,0.826
PFG-2021-Q3-2021-10-27,11,Remarks,2021-10-27,3,2021,Daniel Joseph Houston,"Chairman, President & Chief Executive Officer","Turning to Slide 5, we reported $458 million of non-GAAP operating earnings in the third quarter. Excluding significant variances, earnings increased 7% over the third quarter of 2020, driven by growth in the business and improvement in the macroeconomic conditions, including a robust U.S. labor market across many of our businesses. We closed the third quarter with a total AUM of $981 billion, including $688 billion of AUM managed by Principal. Total AUM increased 34% compared to third quarter of 2020, reflecting $17 billion of net cash flow over the trailing 12 months, strong investment performance and the migration of institutional retirement and trust retirement assets.",0.5272277,0.96
